Datetime,Open,High,Low,Close,Adj Close,Volume
2022-11-18 13:30:00,151.19000244140625,151.2799072265625,150.77999877929688,151.02000427246094,151.02000427246094,4976364
2022-11-18 14:30:00,151.02999877929688,151.74000549316406,150.86000061035156,151.72000122070312,151.72000122070312,7670527
2022-11-18 15:30:00,151.72999572753906,151.91000366210938,150.77999877929688,151.30999755859375,151.30999755859375,9783621
2022-11-21 09:30:00,150.16000366210938,150.3699951171875,148.2100067138672,148.35000610351562,148.35000610351562,14950131
2022-11-21 10:30:00,148.35000610351562,148.74000549316406,147.77999877929688,148.35000610351562,148.35000610351562,8106037
2022-11-21 11:30:00,148.35000610351562,148.49000549316406,147.71499633789062,147.781005859375,147.781005859375,5599571
2022-11-21 12:30:00,147.7899932861328,148.6479949951172,147.760498046875,148.55999755859375,148.55999755859375,6106089
2022-11-21 13:30:00,148.55999755859375,149.02999877929688,148.27999877929688,148.3300018310547,148.3300018310547,5033018
2022-11-21 14:30:00,148.35000610351562,148.60000610351562,148.0800018310547,148.19500732421875,148.19500732421875,4865070
2022-11-21 15:30:00,148.1999969482422,148.44000244140625,147.8800048828125,148.02000427246094,148.02000427246094,6303542
2022-11-22 09:30:00,148.1300048828125,148.5500030517578,146.9250030517578,148.25999450683594,148.25999450683594,11349872
2022-11-22 10:30:00,148.25,148.97999572753906,147.99000549316406,148.9499969482422,148.9499969482422,6425092
2022-11-22 11:30:00,148.9600067138672,149.44110107421875,148.50999450683594,149.25,149.25,5347571
2022-11-22 12:30:00,149.24000549316406,149.77000427246094,149.0399932861328,149.67999267578125,149.67999267578125,4433435
2022-11-22 13:30:00,149.6750030517578,150.0500030517578,149.4600067138672,149.65269470214844,149.65269470214844,5050883
2022-11-22 14:30:00,149.64999389648438,150.14999389648438,149.50999450683594,150.0449981689453,150.0449981689453,5299889
2022-11-22 15:30:00,150.0449981689453,150.4199981689453,149.96499633789062,150.22999572753906,150.22999572753906,5883034
2022-11-23 09:30:00,149.4499969482422,151.47000122070312,149.3881072998047,151.36500549316406,151.36500549316406,13829807
2022-11-23 10:30:00,151.36500549316406,151.8300018310547,151.08999633789062,151.3000030517578,151.3000030517578,7034504
2022-11-23 11:30:00,151.2899932861328,151.2899932861328,149.7899932861328,150.19500732421875,150.19500732421875,6463398
2022-11-23 12:30:00,150.19000244140625,150.2899932861328,149.33999633789062,150.1199951171875,150.1199951171875,4717514
2022-11-23 13:30:00,150.1300048828125,151.30999755859375,149.75999450683594,151.0363006591797,151.0363006591797,6955462
2022-11-23 14:30:00,151.0384979248047,151.4199981689453,150.52999877929688,151.1750030517578,151.1750030517578,7214553
2022-11-23 15:30:00,151.1699981689453,151.1708984375,150.6300048828125,151.13999938964844,151.13999938964844,5674052
2022-11-25 09:30:00,148.30499267578125,148.8800048828125,147.1199951171875,148.39990234375,148.39990234375,14640551
2022-11-25 10:30:00,148.38180541992188,148.39999389648438,147.75,147.82550048828125,147.82550048828125,5463832
2022-11-25 11:30:00,147.82000732421875,148.40989685058594,147.60000610351562,148.1699981689453,148.1699981689453,6310238
2022-11-25 13:00:00,148.17999267578125,148.19119262695312,147.8000030517578,148.02999877929688,148.02999877929688,0
2022-11-28 09:30:00,145.13999938964844,146.63999938964844,144.82000732421875,145.1300048828125,145.1300048828125,17178566
2022-11-28 10:30:00,145.1300048828125,145.57000732421875,144.77000427246094,145.10000610351562,145.10000610351562,8024681
2022-11-28 11:30:00,145.093994140625,145.75559997558594,144.74000549316406,145.17999267578125,145.17999267578125,6406761
2022-11-28 12:30:00,145.1750030517578,145.42990112304688,144.6999969482422,144.91700744628906,144.91700744628906,4906299
2022-11-28 13:30:00,144.91000366210938,144.9499969482422,143.3800048828125,143.5399932861328,143.5399932861328,7399169
2022-11-28 14:30:00,143.5449981689453,144.08230590820312,143.48500061035156,143.8000946044922,143.8000946044922,7208983
2022-11-28 15:30:00,143.80999755859375,144.4600067138672,143.64999389648438,144.2100067138672,144.2100067138672,8137752
2022-11-29 09:30:00,144.2899932861328,144.38999938964844,142.9600067138672,144.33990478515625,144.33990478515625,16021970
2022-11-29 10:30:00,144.3350067138672,144.80999755859375,141.1999969482422,141.80999755859375,141.80999755859375,18563940
2022-11-29 11:30:00,141.80999755859375,142.3800048828125,141.3155059814453,141.3800048828125,141.3800048828125,10360491
2022-11-29 12:30:00,141.389892578125,141.6999969482422,140.52999877929688,140.53500366210938,140.53500366210938,7542355
2022-11-29 13:30:00,140.5399932861328,141.61000061035156,140.4958038330078,140.86000061035156,140.86000061035156,7171079
2022-11-29 14:30:00,140.8699951171875,140.91000366210938,140.38999938964844,140.58999633789062,140.58999633789062,8001130
2022-11-29 15:30:00,140.59320068359375,141.33999633789062,140.35499572753906,141.16000366210938,141.16000366210938,8906211
2022-11-30 09:30:00,141.39500427246094,142.3699951171875,140.5500030517578,141.5,141.5,14716115
2022-11-30 10:30:00,141.50999450683594,141.91000366210938,140.99000549316406,141.7899932861328,141.7899932861328,7634251
2022-11-30 11:30:00,141.7899932861328,142.01499938964844,140.75,140.9199981689453,140.9199981689453,5848332
2022-11-30 12:30:00,140.91000366210938,141.72000122070312,140.67999267578125,141.55999755859375,141.55999755859375,5078997
2022-11-30 13:30:00,141.55499267578125,146.52999877929688,141.1300048828125,146.29429626464844,146.29429626464844,19177034
2022-11-30 14:30:00,146.28759765625,147.10000610351562,145.64500427246094,147.0800018310547,147.0800018310547,12567179
2022-11-30 15:30:00,147.0749969482422,148.02999877929688,147.0500030517578,148.02999877929688,148.02999877929688,14139009
2022-12-01 09:30:00,148.2100067138672,149.1300048828125,146.6999969482422,146.77999877929688,146.77999877929688,18141842
2022-12-01 10:30:00,146.77999877929688,148.25999450683594,146.61000061035156,147.8300018310547,147.8300018310547,11407973
2022-12-01 11:30:00,147.8249969482422,148.10519409179688,147.10000610351562,147.5449981689453,147.5449981689453,6496874
2022-12-01 12:30:00,147.5500030517578,148.31500244140625,147.5399932861328,147.91879272460938,147.91879272460938,5733469
2022-12-01 13:30:00,147.91000366210938,148.63999938964844,147.86000061035156,148.55999755859375,148.55999755859375,5992982
2022-12-01 14:30:00,148.55059814453125,148.97000122070312,148.27999877929688,148.33999633789062,148.33999633789062,6779301
2022-12-01 15:30:00,148.33999633789062,149.0,148.30999755859375,148.32000732421875,148.32000732421875,6896796
2022-12-02 09:30:00,145.9600067138672,146.89999389648438,145.64999389648438,146.22999572753906,146.22999572753906,14383952
2022-12-02 10:30:00,146.2299041748047,146.66000366210938,145.8800048828125,146.4600067138672,146.4600067138672,8250888
2022-12-02 11:30:00,146.46499633789062,146.97999572753906,146.3800048828125,146.4499053955078,146.4499053955078,7321868
2022-12-02 12:30:00,146.44619750976562,146.5500030517578,146.0500030517578,146.41000366210938,146.41000366210938,3666983
2022-12-02 13:30:00,146.41250610351562,146.60000610351562,146.08999633789062,146.28500366210938,146.28500366210938,3547440
2022-12-02 14:30:00,146.2884063720703,148.0,146.14999389648438,147.4407958984375,147.4407958984375,8900675
2022-12-02 15:30:00,147.44500732421875,147.94000244140625,146.9748992919922,147.8000030517578,147.8000030517578,7118414
2022-12-05 09:30:00,147.77000427246094,150.91990661621094,147.5,148.48080444335938,148.48080444335938,22202031
2022-12-05 10:30:00,148.47999572753906,148.75,146.82000732421875,146.8800048828125,146.8800048828125,9532365
2022-12-05 11:30:00,146.88009643554688,147.27999877929688,146.3699951171875,147.19000244140625,147.19000244140625,6139154
2022-12-05 12:30:00,147.17979431152344,147.27999877929688,146.53500366210938,146.69000244140625,146.69000244140625,4718828
2022-12-05 13:30:00,146.69000244140625,146.89999389648438,145.99000549316406,146.10000610351562,146.10000610351562,5656046
2022-12-05 14:30:00,146.11000061035156,146.2100067138672,145.77000427246094,145.86090087890625,145.86090087890625,5808604
2022-12-05 15:30:00,145.8603973388672,146.8000030517578,145.85000610351562,146.60000610351562,146.60000610351562,6394946
2022-12-06 09:30:00,147.0749969482422,147.3000030517578,144.32000732421875,144.5500030517578,144.5500030517578,12427462
2022-12-06 10:30:00,144.5500030517578,144.8300018310547,143.55999755859375,144.74000549316406,144.74000549316406,8212265
2022-12-06 11:30:00,144.73500061035156,145.01499938964844,144.02000427246094,144.30999755859375,144.30999755859375,5763882
2022-12-06 12:30:00,144.3000030517578,144.44000244140625,143.47999572753906,143.8195037841797,143.8195037841797,5675536
2022-12-06 13:30:00,143.82000732421875,143.96499633789062,142.30999755859375,142.30999755859375,142.30999755859375,7334245
2022-12-06 14:30:00,142.30799865722656,142.91000366210938,141.9199981689453,142.08999633789062,142.08999633789062,8177007
2022-12-06 15:30:00,142.09080505371094,143.00999450683594,142.05999755859375,142.9199981689453,142.9199981689453,7803588
2022-12-07 09:30:00,142.19000244140625,143.3699951171875,140.5800018310547,141.88999938964844,141.88999938964844,18684320
2022-12-07 10:30:00,141.88999938964844,142.22999572753906,140.6199951171875,140.6699981689453,140.6699981689453,8958658
2022-12-07 11:30:00,140.6750030517578,141.35890197753906,140.60000610351562,140.8061065673828,140.8061065673828,6158470
2022-12-07 12:30:00,140.8000030517578,141.42999267578125,140.69000244140625,141.35899353027344,141.35899353027344,5228188
2022-12-07 13:30:00,141.35000610351562,141.39999389648438,140.6300048828125,141.14999389648438,141.14999389648438,5040035
2022-12-07 14:30:00,141.14500427246094,141.4499969482422,140.0,140.19520568847656,140.19520568847656,8382181
2022-12-07 15:30:00,140.19000244140625,141.14999389648438,140.17999267578125,140.94000244140625,140.94000244140625,7189694
2022-12-08 09:30:00,142.36000061035156,143.36000061035156,141.10000610351562,143.14999389648438,143.14999389648438,13831865
2022-12-08 10:30:00,143.15499877929688,143.52000427246094,142.14999389648438,142.69500732421875,142.69500732421875,8313935
2022-12-08 11:30:00,142.69000244140625,143.0800018310547,142.0399932861328,142.11000061035156,142.11000061035156,5690285
2022-12-08 12:30:00,142.10000610351562,142.77000427246094,141.8800048828125,142.75999450683594,142.75999450683594,4334773
2022-12-08 13:30:00,142.76499938964844,143.27000427246094,141.5500030517578,142.01499938964844,142.01499938964844,8113963
2022-12-08 14:30:00,142.01499938964844,142.94000244140625,141.82000732421875,142.85009765625,142.85009765625,6529086
2022-12-08 15:30:00,142.85499572753906,142.99989318847656,142.07000732421875,142.6699981689453,142.6699981689453,5720964
2022-12-09 09:30:00,142.33999633789062,142.5500030517578,140.89999389648438,142.41940307617188,142.41940307617188,13763092
2022-12-09 10:30:00,142.42990112304688,144.64999389648438,142.3800048828125,144.58200073242188,144.58200073242188,11598826
2022-12-09 11:30:00,144.5800018310547,145.57000732421875,144.2200927734375,144.8300018310547,144.8300018310547,9177286
2022-12-09 12:30:00,144.8300018310547,145.0800018310547,143.83999633789062,144.11000061035156,144.11000061035156,6302164
2022-12-09 13:30:00,144.11659240722656,144.47000122070312,143.75,144.21499633789062,144.21499633789062,5222620
2022-12-09 14:30:00,144.22000122070312,144.2667999267578,143.58999633789062,143.60000610351562,143.60000610351562,5759594
2022-12-09 15:30:00,143.595703125,143.72999572753906,142.07000732421875,142.19000244140625,142.19000244140625,8286193
2022-12-12 09:30:00,142.75,142.8800048828125,141.63999938964844,142.125,142.125,12413959
2022-12-12 10:30:00,142.125,142.47000122070312,141.05999755859375,142.1300048828125,142.1300048828125,9867207
2022-12-12 11:30:00,142.13999938964844,142.27999877929688,141.8000030517578,142.0399932861328,142.0399932861328,5238796
2022-12-12 12:30:00,142.02999877929688,142.69000244140625,141.9499969482422,142.36500549316406,142.36500549316406,5214483
2022-12-12 13:30:00,142.36000061035156,142.88499450683594,142.22000122070312,142.65499877929688,142.65499877929688,5334032
2022-12-12 14:30:00,142.65960693359375,144.14999389648438,142.57000732421875,143.9123992919922,143.9123992919922,9056679
2022-12-12 15:30:00,143.9199981689453,144.5,143.66000366210938,144.4949951171875,144.4949951171875,9819817
2022-12-13 09:30:00,149.5,149.9691925048828,147.94000244140625,148.08999633789062,148.08999633789062,23245776
2022-12-13 10:30:00,148.08009338378906,148.34959411621094,146.91000366210938,147.55999755859375,147.55999755859375,11839138
2022-12-13 11:30:00,147.56500244140625,148.1082000732422,144.61000061035156,144.8000030517578,144.8000030517578,12016715
2022-12-13 12:30:00,144.7949981689453,145.6300048828125,144.24000549316406,145.5449981689453,145.5449981689453,8694450
2022-12-13 13:30:00,145.5399932861328,145.77000427246094,144.27999877929688,145.10000610351562,145.10000610351562,8659301
2022-12-13 14:30:00,145.08999633789062,146.13999938964844,144.32000732421875,145.41000366210938,145.41000366210938,9450143
2022-12-13 15:30:00,145.39999389648438,145.97000122070312,145.1300048828125,145.47000122070312,145.47000122070312,6959153
2022-12-14 09:30:00,145.35000610351562,146.65499877929688,145.07000732421875,146.0,146.0,9784672
2022-12-14 10:30:00,146.00999450683594,146.38499450683594,145.5800018310547,146.0749969482422,146.0749969482422,8606074
2022-12-14 11:30:00,146.07000732421875,146.22999572753906,145.42010498046875,145.5,145.5,4660299
2022-12-14 12:30:00,145.50140380859375,145.83999633789062,145.25950622558594,145.8000030517578,145.8000030517578,5065634
2022-12-14 13:30:00,145.8000030517578,146.6300048828125,142.63999938964844,143.10000610351562,143.10000610351562,14547436
2022-12-14 14:30:00,143.1199951171875,145.0800018310547,141.16000366210938,142.60980224609375,142.60980224609375,19187303
2022-12-14 15:30:00,142.58999633789062,143.83929443359375,142.19000244140625,143.22000122070312,143.22000122070312,8986997
2022-12-15 09:30:00,141.11000061035156,141.8000030517578,138.49000549316406,138.87010192871094,138.87010192871094,19310473
2022-12-15 10:30:00,138.8699951171875,139.3800048828125,137.94000244140625,138.2490997314453,138.2490997314453,12784988
2022-12-15 11:30:00,138.25,138.39999389648438,137.7100067138672,137.89999389648438,137.89999389648438,8186495
2022-12-15 12:30:00,137.88999938964844,138.17999267578125,136.67999267578125,136.96499633789062,136.96499633789062,8902524
2022-12-15 13:30:00,136.9600067138672,137.22000122070312,136.19000244140625,136.38999938964844,136.38999938964844,8979255
2022-12-15 14:30:00,136.39999389648438,137.25,136.3800048828125,137.125,137.125,11916866
2022-12-15 15:30:00,137.12989807128906,137.14500427246094,136.02499389648438,136.44000244140625,136.44000244140625,11862602
2022-12-16 09:30:00,136.68499755859375,137.64999389648438,134.8430938720703,135.05999755859375,135.05999755859375,33746412
2022-12-16 10:30:00,135.07000732421875,135.37399291992188,134.4199981689453,134.63999938964844,134.63999938964844,10071464
2022-12-16 11:30:00,134.63999938964844,135.17999267578125,134.36000061035156,134.8699951171875,134.8699951171875,7525742
2022-12-16 12:30:00,134.8800048828125,135.33990478515625,133.94000244140625,134.01280212402344,134.01280212402344,7947354
2022-12-16 13:30:00,134.01499938964844,134.47999572753906,133.94500732421875,134.0050048828125,134.0050048828125,8501690
2022-12-16 14:30:00,134.0050048828125,134.99000549316406,133.72999572753906,134.8780975341797,134.8780975341797,9495252
2022-12-16 15:30:00,134.8800048828125,135.4499969482422,134.4499969482422,134.52000427246094,134.52000427246094,13605365
2022-12-19 09:30:00,135.11000061035156,135.1999969482422,132.3300018310547,132.6300048828125,132.6300048828125,15427791
2022-12-19 10:30:00,132.6199951171875,132.639892578125,131.45489501953125,132.02499389648438,132.02499389648438,11396429
2022-12-19 11:30:00,132.02000427246094,133.0,131.74000549316406,132.6488037109375,132.6488037109375,7998924
2022-12-19 12:30:00,132.64889526367188,133.25,132.50999450683594,132.64529418945312,132.64529418945312,6476131
2022-12-19 13:30:00,132.63999938964844,132.69000244140625,132.00999450683594,132.02999877929688,132.02999877929688,6082332
2022-12-19 14:30:00,132.03500366210938,132.69000244140625,131.45010375976562,131.4600067138672,131.4600067138672,9367738
2022-12-19 15:30:00,131.45750427246094,132.60000610351562,131.32000732421875,132.35000610351562,132.35000610351562,9993054
2022-12-20 09:30:00,131.38999938964844,133.02000427246094,129.88999938964844,132.85000610351562,132.85000610351562,23901135
2022-12-20 10:30:00,132.85800170898438,133.25,130.84500122070312,131.0117950439453,131.0117950439453,10612513
2022-12-20 11:30:00,131.02000427246094,132.72000122070312,131.0,132.3800048828125,132.3800048828125,8507975
2022-12-20 12:30:00,132.38999938964844,132.67999267578125,131.77000427246094,132.2899932861328,132.2899932861328,6477134
2022-12-20 13:30:00,132.28500366210938,132.75999450683594,131.75999450683594,131.92999267578125,131.92999267578125,7456843
2022-12-20 14:30:00,131.92999267578125,132.14999389648438,131.52000427246094,132.10000610351562,132.10000610351562,6339925
2022-12-20 15:30:00,132.10130310058594,132.44000244140625,131.97000122070312,132.2899932861328,132.2899932861328,6062410
2022-12-21 09:30:00,133.65130615234375,135.0753936767578,132.75,134.88999938964844,134.88999938964844,17128912
2022-12-21 10:30:00,134.88999938964844,136.80999755859375,134.77999877929688,135.9409942626953,135.9409942626953,15051048
2022-12-21 11:30:00,135.94500732421875,136.16000366210938,135.0800018310547,135.16200256347656,135.16200256347656,10308001
2022-12-21 12:30:00,135.16000366210938,136.1699981689453,135.14999389648438,135.19000244140625,135.19000244140625,8044729
2022-12-21 13:30:00,135.19000244140625,136.11990356445312,135.16009521484375,135.4949951171875,135.4949951171875,7042077
2022-12-21 14:30:00,135.49000549316406,135.7899932861328,135.11000061035156,135.35000610351562,135.35000610351562,6292729
2022-12-21 15:30:00,135.36000061035156,135.77000427246094,135.00999450683594,135.5,135.5,7363103
2022-12-22 09:30:00,134.3520050048828,134.55999755859375,131.86000061035156,131.9199981689453,131.9199981689453,16648390
2022-12-22 10:30:00,131.9199981689453,132.00999450683594,131.13499450683594,131.6199951171875,131.6199951171875,9910027
2022-12-22 11:30:00,131.6300048828125,131.77499389648438,130.6999969482422,130.7899932861328,130.7899932861328,8015633
2022-12-22 12:30:00,130.77000427246094,131.08999633789062,130.35000610351562,130.4788055419922,130.4788055419922,6433999
2022-12-22 13:30:00,130.4600067138672,131.35000610351562,130.3000030517578,131.25,131.25,7280922
2022-12-22 14:30:00,131.25,132.1999969482422,131.00999450683594,132.11000061035156,132.11000061035156,9688776
2022-12-22 15:30:00,132.11500549316406,132.36000061035156,131.36500549316406,132.22999572753906,132.22999572753906,9707827
2022-12-23 09:30:00,131.2550048828125,131.76890563964844,129.63999938964844,131.38999938964844,131.38999938964844,19807195
2022-12-23 10:30:00,131.39500427246094,132.4149932861328,130.2530975341797,131.0084991455078,131.0084991455078,10916782
2022-12-23 11:30:00,131.00999450683594,131.72999572753906,130.72999572753906,131.4886932373047,131.4886932373047,6436819
2022-12-23 12:30:00,131.48500061035156,131.75999450683594,130.860107421875,131.30999755859375,131.30999755859375,5212133
2022-12-23 13:30:00,131.32000732421875,131.5,130.80999755859375,131.23500061035156,131.23500061035156,4829374
2022-12-23 14:30:00,131.25,131.99899291992188,131.22999572753906,131.4199981689453,131.4199981689453,6357574
2022-12-23 15:30:00,131.4199981689453,131.89999389648438,131.1999969482422,131.86000061035156,131.86000061035156,5771418
